issue_date,year,month_number,permit_date,job_category,address,legal_description,neighbourhood,neighbourhood_numberr,job_description,building_type,work_type,floor_area,construction_value,zoning,units_added,latitude,longitude,location,count,house_number
2026-03-25T00:00:00.000,2026,3,2026-03-25T00:00:00.000,Commercial Final,12228 - 118 AVENUE NW,Plan RN64 Blk 2 Lots 18-20,PRINCE CHARLES,3350,To construct Interior Alterations (1st tenant fit up to build a dental clinic) to an existing building. ”118 Avenue Dental Clinic”,Office Buildings (520),(03) Interior Alterations,1453.13,350000,MU,0,53.57061139037344,-113.53368823397308,,1,
2026-03-25T00:00:00.000,2026,3,2026-03-25T00:00:00.000,Commercial Final,3403 - DESROCHERS WAY SW,Plan 2620172 Blk 25 Lot 27,DESROCHERS AREA,5463,"To construct a new 1 storey 142,761 ft2 commercial retail building with offices, rear warehouse area, food preparation areas with walk-in coolers, a pharmacy, and vision centre.  - Walmart Store #3202  Note: quick service restaurant not included and requires separate tenant fit-up permits.",Retail and Shops (510),(01) New,142761.61,28156201,"CG, CG, CG",0,,,,1,
2026-03-18T00:00:00.000,2026,3,2026-03-18T00:00:00.000,Commercial Final,951 - PARSONS ROAD SW,"Plan 2520670 Units 35,43",ELLERSLIE INDUSTRIAL,6214,"To construct Interior Alterations (first tenant fit-up) for a dental clinic  located in a new commercial building (Parsons Square Bldg. ""A""). Maple Dental Clinic",Office Buildings (520),(03) Interior Alterations,1532,350000,CG,0,,,,1,
2026-03-17T00:00:00.000,2026,3,2026-03-17T00:00:00.000,Commercial Final,10003 - 106 AVENUE NW,Plan 9321356 Lot 149A,MCCAULEY,1140,To Change Use (A2 to D) and construct Interior Alterations ( Tenant fit up and expanding pharmacy) to an existing commercial building;   ”Pharmacy One”,Retail and Shops (510),(03) Interior Alterations,1476,100000,MU,0,53.54955062035165,-113.49236493793487,,1,
2026-03-17T00:00:00.000,2026,3,2026-03-17T00:00:00.000,Commercial Final,6557 - ANDREWS GATE SW,Condo Common Area (Plan 2621143),AMBLESIDE,5505,to construct Interior Alterations (first tenant fit-up + new 1 HR demising wall) in a new commercial building. --Jasmine Dental--,Office Buildings (520),(03) Interior Alterations,1506.95,375000,DC1,0,,,,1,
2026-03-16T00:00:00.000,2026,3,2026-03-16T00:00:00.000,Commercial Final,15366 - 18 STREET NW,Plan 2322123 Blk 1 Lot 1,GORMAN,2311,To construct Interior Alterations (initial tenant improvement) in an existing (shell) commercial building -- Gorman Medical Centre --,Office Buildings (520),(03) Interior Alterations,4702.96,250000,CN,0,53.61686500267599,-113.36979186235286,,1,
2026-03-10T00:00:00.000,2026,3,2026-03-10T00:00:00.000,Commercial Final,"208, 6830 - ELLERSLIE ROAD SW",Plan 2320638 Blk 1 Lot 11,ELLERSLIE,6211,To construct Interior Alterations (First Tenant fit up for a audiology clinic) to an existing building.   ”The Audiology Clinic - Ellerslie Road”,Office Buildings (520),(03) Interior Alterations,1082,20000,DC2,0,53.4258427347943,-113.44608948541536,,1,
2026-03-09T00:00:00.000,2026,3,2026-03-09T00:00:00.000,Commercial Final,129 - CHARLESWORTH DRIVE SW,Condo Common Area (Plan 2621170),CHARLESWORTH,6661,To Change Use (E to D) and construct Interior Alterations (First Tenant Fit Up) to an existing mercantile building;   ”Manjot Dental”,Office Buildings (520),(03) Interior Alterations,1408,80000,CN,0,,,,1,
2026-03-06T00:00:00.000,2026,3,2026-03-06T00:00:00.000,Commercial Final,8208 - 175 STREET NW,Plan 7620073 Blk 12 Lot 1B,THORNCLIFF,4560,To construct Interior Alterations (tenant improvement - adding 3 rooms) for a massage clinic in an existing commercial building.,Office Buildings (520),(03) Interior Alterations,360,40000,MU,0,53.51557235975223,-113.6244572310847,,1,
2026-03-04T00:00:00.000,2026,3,2026-03-04T00:00:00.000,Commercial Final,11704 - JASPER AVENUE NW,Plan 5349NY Blk 17 Lot 28A,WÎHKWÊNTÔWIN,1151,To construct Interior Alterations (expansion of tenant space) to an existing clinic in a commercial building. ”Active Care Chiropractic and Wellness Clinic”,Office Buildings (520),(03) Interior Alterations,870,10000,MU,0,53.54142141429254,-113.52405916330876,,1,
2026-02-25T00:00:00.000,2026,2,2026-02-25T00:00:00.000,Commercial Final,10511 - 109 STREET NW,Plan B4 Blk 8 Lots 159-163,CENTRAL MCDOUGALL,1030,To construct Exterior Alterations (Minor changes) and Interior Alterations (Expansion to the existing clinic into the already adjoining space) to an existing building.   ”MacEwan University Health Clinic”,Office Buildings (520),(03) Interior Alterations,4278.54,1355000,MU,0,53.54868818966178,-113.50787790816129,,1,
2026-02-24T00:00:00.000,2026,2,2026-02-24T00:00:00.000,Commercial Final,"2FL, 5083 - WINDERMERE BOULEVARD SW",Plan 0621857 Blk 1 Lot 1,AMBLESIDE,5505,To construct Interior Alterations to an office building. Alberta Medical Association.,Office Buildings (520),(03) Interior Alterations,3229.17,260000,DC2,0,53.43267394610141,-113.59206505263433,,1,
2026-02-24T00:00:00.000,2026,2,2026-02-24T00:00:00.000,Commercial Final,12779 - 50 STREET NW,Plan 7720215 Lot X,HOMESTEADER,2350,"to construct Interior Alterations (interior refresh, upgrade to existing space including millwork, flooring, drywall, ceiling work, painting plumbing, HVAC, basic electrical work/lighting) in an existing commercial building. --Insight Medical Imaging--","Clinics, Health Units (642)",(03) Interior Alterations,10344.11,1287000,CG,0,53.58669504368064,-113.41721372321497,,1,
2026-02-23T00:00:00.000,2026,2,2026-02-23T00:00:00.000,Commercial Final,150 - SUMMERSIDE GATE SW,Plan 0628060 Blk 1 Lot 39,SUMMERSIDE,6213,"To construct Interior Alterations (initial tenant improvement) for a dental clinic in an existing (shell) commercial building (Canadian Home Builders Association). ""Orchards Dental""",Office Buildings (520),(03) Interior Alterations,4083,500000,EIB,0,53.419337821493,-113.47683483625285,,1,
2026-02-13T00:00:00.000,2026,2,2026-02-13T00:00:00.000,Commercial Final,"203, 4833 - GATEWAY BOULEVARD NW",Condo Common Area (Plan 2620014),CALGARY TRAIL NORTH,5110,To construct Interior Alterations (1st Tenant Fit-up) to an existing shell building. “ Psychologist Consulting Clinic”,Office Buildings (520),(03) Interior Alterations,960,140000,CG,0,,,,1,
2026-02-11T00:00:00.000,2026,2,2026-02-11T00:00:00.000,Commercial Final,16940 - 87 AVENUE NW,Plan 0726880 Blk 3 Lot 5,WEST MEADOWLARK PARK,4590,"To construct Interior Alterations to an Extended Medical Treatment Services Building,  ""Misericordia Community Hospital"" Fire Alarm System Replacement.  Phase I, includes completing immediate fixes to the existing system faults to ensure proper operation while the design of the full system work is underway. Phase II, includes replacing failed addressable initiating devices, loop cards and all addressable initiating devices tied to the same loop card. Replace the two failed pre-action Fire Alarm control panels on a one-for-one basis.",Hospitals (640),(03) Interior Alterations,150000,2000000,UF,0,53.521785711104854,-113.61205769143899,,1,
2026-02-11T00:00:00.000,2026,2,2026-02-11T00:00:00.000,Commercial Final,"115, 11910 - 111 AVENUE NW",Plan 9122204 Blk 191 Lot 1A,PRINCE RUPERT,1170,"To construct Interior Alterations (tenant improvement) for a mental health clinic in an existing office building. ""EOPCN Mental Health Clinic""",Office Buildings (520),(03) Interior Alterations,4683.37,400000,DC2,0,53.559838640251606,-113.52812293565393,,1,
2026-02-10T00:00:00.000,2026,2,2026-02-10T00:00:00.000,Commercial Final,"810, 10665 - JASPER AVENUE NW",Plan 8620900 Blk 6 Lot 60B,DOWNTOWN,1090,To construct Interior Alterations (expand existing dental clinic into the next suite) to an existing office building. 8th floor - First Edmonton Place  -- Dr Hernandez --,Office Buildings (520),(03) Interior Alterations,1710,375000,"JAMSC, CMU",0,53.5405679833792,-113.50408539922128,,1,
2026-02-05T00:00:00.000,2026,2,2026-02-05T00:00:00.000,Commercial Final,"202, 4730 - GATEWAY BOULEVARD NW",Plan 7620205 Blk 28 Lots 2-3,CALGARY TRAIL NORTH,5110,"To construct Interior Alterations (initial tenant improvement) for an interdisciplinary clinic in an existing (shell) commercial building. ""Navigate Clinical Group""",Office Buildings (520),(03) Interior Alterations,3581.9,447750,DC2,0,53.484786406172525,-113.4935301901617,,1,
2026-02-04T00:00:00.000,2026,2,2026-02-04T00:00:00.000,Commercial Final,5356 - ADMIRAL GIROUARD STREET NW,Condo Common Area (Plan 2321252),GRIESBACH,3111,To construct Interior Alterations (initial tenant fit-up & new 2 hour demising wall) for IV Clinic within an existing shell space.,Office Buildings (520),(03) Interior Alterations,1740,75000,CG,0,,,,1,
2026-02-03T00:00:00.000,2026,2,2026-02-03T00:00:00.000,Commercial Final,"211, 4833 - GATEWAY BOULEVARD NW",Condo Common Area (Plan 2620014),CALGARY TRAIL NORTH,5110,To construct Interior Alterations (initial tenant improvement) for a health clinic on the second floor of an existing commercial building.  ”DF Brazilian Wellness Inc”,Retail and Shops (510),(03) Interior Alterations,1435,120000,CG,0,,,,1,
2026-01-30T00:00:00.000,2026,1,2026-01-30T00:00:00.000,Commercial Final,10870 - 97 STREET NW,Plan NA Blk 17 Lot 7,MCCAULEY,1140,"To construct Interior Alterations (tenant improvement) for a pharmacy and clinic in an existing general industrial building. ""Eazycare Pharmacy & Clinic Ltd""",Retail and Shops (510),(03) Interior Alterations,1700,350000,MU,0,53.55538503684013,-113.49127662199227,,1,
2026-01-29T00:00:00.000,2026,1,2026-01-29T00:00:00.000,Commercial Final,7410 - BORDEN PARK ROAD NW,Plan 9421272 Blk E,EDMONTON NORTHLANDS,1120,"Demolition of all existing structures (demolition and removal of the Northlands Spectrum building, media platform and attached tunnels, chiller building, winter barns, veterinary centre, winners circle, 79th street jockey dorms, and admin building) located on the premises.",Outdoor Recreational Buildings (562),(99) Demolition,,7500000,UF,0,,,,1,
2026-01-28T00:00:00.000,2026,1,2026-01-28T00:00:00.000,Commercial Final,8440 - 112 STREET NW,Plan 9826528 Lot 6,UNIVERSITY OF ALBERTA,5520,"To construct Interior Alterations to an Extended Medical Treatment Facility. To remove/replace the NM DI equipment in Room 2A1.36, CT Replacement, University of Alberta Hospital.",Hospitals (640),(03) Interior Alterations,430.56,56255,AJ,0,53.52072150232498,-113.52321909208756,,1,
2026-01-27T00:00:00.000,2026,1,2026-01-27T00:00:00.000,Commercial Final,8234 - 175 STREET NW,Plan 7620073 Blk 12 Lot 1B,THORNCLIFF,4560,"To complete Change of Use (A2 to D) and construct Interior Alterations (tenant improvement, opening demising wall to connect 2 bays, 8340 & 8234) for a medical clinic adjacent to existing pharmacy. --RX Square Pharmacy and Clinic--",Office Buildings (520),(03) Interior Alterations,1974,110000,MU,0,53.51557235975223,-113.6244572310847,,1,
2026-01-20T00:00:00.000,2026,1,2026-01-20T00:00:00.000,Commercial Final,4280 - 199 STREET NW,Condo Common Area (Plan 2620244),THE HAMPTONS,4461,To construct Interior Alterations (initial tenant fit-up) for medical clinic with pharmacy in an existing building. --Shoppes at Hampton--,Office Buildings (520),(03) Interior Alterations,3008.4,180000,CN,0,,,,1,
2026-01-16T00:00:00.000,2026,1,2026-01-16T00:00:00.000,Commercial Final,10704 - 120 STREET NW,Plan 9223242 Blk 20 Lot 1,QUEEN MARY PARK,1180,To construct Interior Alterations (Constructing physio rooms and offices) to an existing commercial building.   ”Lifemark”,Office Buildings (520),(03) Interior Alterations,37479.9,150000,DC2,0,53.55139151725954,-113.52989674211774,,1,
2026-01-15T00:00:00.000,2026,1,2026-01-15T00:00:00.000,Commercial Final,11112 - 102 AVENUE NW,Plan B4 Blk 11 Lots 141-142,WÎHKWÊNTÔWIN,1151,"To Change Use (E to D) and to construct Interior Alterations (first tenant fit up) for an aesthetics clinic (health services and/or indoor sales and services) to an existing commercial building. ""True Aesthetics""",Retail and Shops (510),(03) Interior Alterations,1029,290000,MU,0,53.54326498160348,-113.51263516658628,,1,
2026-01-12T00:00:00.000,2026,1,2026-01-12T00:00:00.000,Commercial Final,"107, 7319 - 29 AVENUE NW",Plan 2420878 Blk 7 Lot 4B,KAMEYOSEK,6340,"To construct Interior Alterations for an initial tenant fit up -""Chiropractic Clinic""-",Office Buildings (520),(03) Interior Alterations,1700,180000,DC2,0,,,,1,
2026-01-08T00:00:00.000,2026,1,2026-01-08T00:00:00.000,Commercial Final,8440 - 112 STREET NW,Plan 9826528 Lot 6,UNIVERSITY OF ALBERTA,5520,To construct Interior Alterations (new angiogram diagnostic imager renovations) in an existing hospital building (UofA Hospital).,Hospitals (640),(03) Interior Alterations,914.93,513000,AJ,0,53.52072150232498,-113.52321909208756,,1,
2026-01-06T00:00:00.000,2026,1,2026-01-06T00:00:00.000,Commercial Final,595 - LEWIS GREENS DRIVE NW,Plan 1920902 Blk 10 Lot 1,STEWART GREENS,4486,"To construct a Extended Medical Treatment Services building with 280 beds, with a Professional, Financial, and Office Support Service on a portion of the 7th floor.","Day Cares, Nursing Homes (650)",(01) New,,92244057,DC1,0,53.539927289270686,-113.6744297171348,,1,
2025-12-24T00:00:00.000,2025,12,2025-12-24T00:00:00.000,Commercial Final,"107, 3872 - ALLAN DRIVE SW",Plan 2420330 Blk 10 Lot 1C,AMBLESIDE,5505,To construct Interior Alterations (First tenant Fit up of new medical clinic) to an existing building.  ”Alta Care Group of Companies Inc. ”,Office Buildings (520),(03) Interior Alterations,5651.05,250000,"CNC, CN",0,,,,1,
2025-12-23T00:00:00.000,2025,12,2025-12-23T00:00:00.000,Commercial Final,2827 - MILL WOODS ROAD NW,Plan 3385TR Blk 7 Lot 5,KAMEYOSEK,6340,To Change Use (A2  to D) and construct Interior Alterations (Fit up for new layout of Massage Clinic) to an existing building; ”The Soul Touch Massage Therapy Center”,Office Buildings (520),(03) Interior Alterations,1322.5,60000,MU,0,53.45942575821848,-113.44712779083017,,1,
2025-12-23T00:00:00.000,2025,12,2025-12-23T00:00:00.000,Commercial Final,9601 - 82 AVENUE NW,Plan 4575S Blk 12 Lots 16-18,RITCHIE,6610,To change the use from retail E to business and personal service D and construct Interior Alterations (tenant fit-up) in an existing commercial building. --RITCHIE DENTAL--,Office Buildings (520),(03) Interior Alterations,2090,418000,MU,0,53.517718975544675,-113.47705109044088,,1,
2025-12-19T00:00:00.000,2025,12,2025-12-19T00:00:00.000,Commercial Final,10507 - SASKATCHEWAN DRIVE NW,Plan I2 Blk 103 Lot 6,STRATHCONA,5480,"To construct Interior Alterations (tenant improvement - Phases 1 & 2) for an assembly use in an existing commercial building. ""Academy of Health Care Services""",Office Buildings (520),(03) Interior Alterations,4370.14,500000,MUN,0,53.52288441556846,-113.5008029117805,,1,
2025-12-19T00:00:00.000,2025,12,2025-12-19T00:00:00.000,Commercial Final,1036 - PARSONS ROAD SW,Plan 0627332 Blk 16 Lot 3A,ELLERSLIE INDUSTRIAL,6214,To change the use from Office to Minor Industrial use (expand ULS testing laboratory into 1036-Parsons Road SW) and to construct interior and exterior alterations (new rear overhead door),Laboratory/Research Centres (580),(03) Interior Alterations,7953,1100000,"EIB, EIB",0,53.422317155405906,-113.48043688876098,,1,
2025-12-17T00:00:00.000,2025,12,2025-12-17T00:00:00.000,Commercial Final,4516 - 118 AVENUE NW,Condo Common Area (Plan 1025138),BEACON HEIGHTS,2040,"To construct interior alterations for adding a medical clinic to an existing commercial building. -- ""Mahajan Beverly Clinic.""",Office Buildings (520),(03) Interior Alterations,876,75000,MU,0,53.57062346522377,-113.41159376890214,,1,
2025-12-17T00:00:00.000,2025,12,2025-12-17T00:00:00.000,Commercial Final,4166 - 167 AVENUE NW,Plan 2520773 Blk 12 Lot 66,CY BECKER,2611,to complete a Change of Use from E to D and Interior Alterations (first tenant fit-up for a dental tenant + new 1 HR demising wall) in a new commercial building. --Manjot Dental--,Office Buildings (520),(03) Interior Alterations,1847,150000,"DC, CG",0,,,,1,
2025-12-16T00:00:00.000,2025,12,2025-12-16T00:00:00.000,Commercial Final,11816 - 26 AVENUE SW,Plan 2421140 Unit 2,HERITAGE VALLEY TOWN CENTRE,5472,To Change Use (E  to D) and construct Interior Alterations (Reno existing main floor area for principal use as a medical clinic and pharmacy) to an existing building;  ”Ever Heritage Valley Medical & Pharmacy”,Office Buildings (520),(03) Interior Alterations,4173.16,625000,DC2,0,,,,1,
2025-12-16T00:00:00.000,2025,12,2025-12-16T00:00:00.000,Commercial Final,15354 - 18 STREET NW,Plan 2322123 Blk 1 Lot 1,GORMAN,2311,"To construct Interior Alterations (first tenant fit-up) for a physiotherapy center located on the main floor, in an existing two-storey multi-use building. HEAL-ALL PHYSIOTHERAPY INC.",Office Buildings (520),(03) Interior Alterations,1943,225000,CN,0,53.61686500267599,-113.36979186235286,,1,
2025-12-16T00:00:00.000,2025,12,2025-12-16T00:00:00.000,Commercial Final,16729 - 71 STREET NW,Plan 2322452 Blk 9 Lot 14,SCHONSEE,2700,To construct Interior Alterations (initial tenant improvement) for a dental clinic in an existing (shell) building (Schonsee Commercial - Building 1). ”Manjot Dental Schonsee”,Office Buildings (520),(03) Interior Alterations,1611,250000,CN,0,53.6293451142922,-113.45005304049403,,1,
